state_county_fips,POPESTIMATE2019,STNAME,Abbreviation,STATE,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,PopDensity2010
28025,19316,Mississippi,MS,28,38.7,36.9,40.25,50.3
28027,22124,Mississippi,MS,28,33.65,31.2,35.45,47.3
28029,28065,Mississippi,MS,28,37.8,35.75,39.85,37.9
28031,18636,Mississippi,MS,28,37.6,36.25,39.05,47.3
28033,184945,Mississippi,MS,28,36.15,34.95,37.15,338.7
28035,74897,Mississippi,MS,28,31.95,31.2,32.75,160.7
28037,7713,Mississippi,MS,28,41.6,40.25,42.6,14.4
28039,24500,Mississippi,MS,28,36.4,35.6,37.05,47.2
28041,13586,Mississippi,MS,28,37.65,36.45,40.15,20.2
28043,20758,Mississippi,MS,28,39.7,38,41.2,51.9
28045,47632,Mississippi,MS,28,41.9,40.9,42.7,92.7
28047,208080,Mississippi,MS,28,35.5,34.2,36.85,326
28049,231840,Mississippi,MS,28,33.7,32.1,35.2,282
28051,17010,Mississippi,MS,28,33.25,30.25,35.8,25.4
28000,2976149,Mississippi,MS,28,NULL,NULL,NULL,63.2
28053,8064,Mississippi,MS,28,35.7,33.2,38.5,22.4
28055,1327,Mississippi,MS,28,38.95,34.85,46.25,3.4
28057,23390,Mississippi,MS,28,39.3,37.85,40.7,43.9
28059,143617,Mississippi,MS,28,37.95,36.95,38.95,193.2
28061,16383,Mississippi,MS,28,41.55,40.45,42.55,25.2
28063,6990,Mississippi,MS,28,37.9,35.8,40.3,14.9
28065,11128,Mississippi,MS,28,42.65,40.3,44.55,30.6
28067,68098,Mississippi,MS,28,37.25,35.7,38.75,97.5
28069,9742,Mississippi,MS,28,39.65,36.75,42.15,13.6
28071,54019,Mississippi,MS,28,28.7,28.25,29.35,75
28073,63343,Mississippi,MS,28,34.6,33.95,35.15,112
28075,74125,Mississippi,MS,28,37.3,35.25,39.35,114.1
28077,12586,Mississippi,MS,28,40.05,38.85,41.3,30
28079,22786,Mississippi,MS,28,34.9,31.05,39.3,40.8
28081,85436,Mississippi,MS,28,36.65,35.1,38.05,184.3
28083,28183,Mississippi,MS,28,33.1,31.1,34.95,54.5
28085,34153,Mississippi,MS,28,38.45,36.9,39.9,59.5
28087,58595,Mississippi,MS,28,36.25,34.35,38,118.3
28089,106272,Mississippi,MS,28,36.35,35,37.55,133.2
28091,24573,Mississippi,MS,28,38.6,37.1,40.15,49.9
28093,35294,Mississippi,MS,28,39.7,38.8,40.7,52.6
28095,35252,Mississippi,MS,28,40.85,39.1,42.4,48.3
28097,9775,Mississippi,MS,28,42.35,40.15,43.9,26.8
28099,29118,Mississippi,MS,28,35.9,34.7,37.05,52.1
28101,21018,Mississippi,MS,28,37.4,35.85,38.7,37.6
28103,10417,Mississippi,MS,28,36.9,34.45,38.95,16.6
28105,49587,Mississippi,MS,28,25.3,24.55,26.35,104
28107,34192,Mississippi,MS,28,36.85,35.35,38,50.7
28109,55535,Mississippi,MS,28,40.2,39.15,41.25,68.9
28111,11973,Mississippi,MS,28,40.1,38.7,41.2,18.9
28113,39288,Mississippi,MS,28,37.05,34.9,38.85,98.8
28115,32174,Mississippi,MS,28,36.6,35.45,37.8,60.2
28117,25126,Mississippi,MS,28,38.75,36.3,41.05,60.9
28119,6792,Mississippi,MS,28,38.65,36.3,40.15,20.3
28121,155271,Mississippi,MS,28,37.1,36.05,38.2,182.6
28123,28124,Mississippi,MS,28,36.1,34.3,37.7,46.4
28125,4321,Mississippi,MS,28,39.9,38.05,41.7,11.4
28127,26658,Mississippi,MS,28,38.3,36.25,40.35,46.7
28129,15916,Mississippi,MS,28,40.8,39.55,41.65,25.9
28131,18336,Mississippi,MS,28,36.45,35.8,37.15,39.9
28133,25110,Mississippi,MS,28,34.4,33.3,36,42.2
28135,13809,Mississippi,MS,28,36,33.95,39.85,23.8
28137,28321,Mississippi,MS,28,37.1,35.55,38.65,71.4
28139,22015,Mississippi,MS,28,38.35,37.4,39.3,48.6
28141,19383,Mississippi,MS,28,42.85,41.5,43.9,46.2
28143,9632,Mississippi,MS,28,32.3,31.25,33.3,23.7
28145,28815,Mississippi,MS,28,37.9,36.7,39,65.3
28147,14286,Mississippi,MS,28,39.6,37.45,41.5,38.2
28149,45381,Mississippi,MS,28,38.2,36.9,39.55,82.9
28151,43909,Mississippi,MS,28,35.7,33.2,38.05,70.6
28153,20183,Mississippi,MS,28,37.95,36.6,39.3,25.6
28155,9689,Mississippi,MS,28,40.25,38.3,42.1,24.4
28157,8630,Mississippi,MS,28,38.1,34.9,43.35,14.6
28159,17955,Mississippi,MS,28,40.75,38.3,42.75,31.6
28161,12108,Mississippi,MS,28,41.8,40.9,42.65,27.1
28163,29690,Mississippi,MS,28,35.45,34.5,37.65,30.4
40001,22194,Oklahoma,OK,40,36.9,36.35,37.55,39.6
40003,5702,Oklahoma,OK,40,44.05,43.7,45.05,6.5
40005,13758,Oklahoma,OK,40,40.3,38.6,43,14.5
40007,5311,Oklahoma,OK,40,40.2,39.3,41,3.1
40009,21859,Oklahoma,OK,40,35.35,33.9,37.35,24.5
40011,9429,Oklahoma,OK,40,40.35,39.25,41.4,12.9
40013,47995,Oklahoma,OK,40,37.2,35.8,38.7,46.9
40015,28762,Oklahoma,OK,40,37.5,35.95,39.7,23.2
40017,148306,Oklahoma,OK,40,35.7,35.1,36.45,128.9
40019,48111,Oklahoma,OK,40,38.2,36.8,39.5,57.8
40021,48657,Oklahoma,OK,40,34.6,33.65,35.7,62.7
40023,14672,Oklahoma,OK,40,41.6,40.6,42.65,19.7
40025,2137,Oklahoma,OK,40,43.9,42.55,45.4,1.3
40027,284014,Oklahoma,OK,40,33.25,32.3,34.3,474.7
40029,5495,Oklahoma,OK,40,41.2,39,43.3,11.5
40031,120749,Oklahoma,OK,40,32.1,30.8,33.7,116.1
40033,5666,Oklahoma,OK,40,41.75,40.9,42.7,9.8
40035,14142,Oklahoma,OK,40,42,40.4,44.05,19.7
40037,71522,Oklahoma,OK,40,40,38.75,41.4,73.6
40039,29003,Oklahoma,OK,40,31.05,30.3,32.05,27.8
40041,43009,Oklahoma,OK,40,45.9,45.1,46.65,56.2
40043,4891,Oklahoma,OK,40,40.35,39,41.65,4.8
40045,3859,Oklahoma,OK,40,43.4,42.45,44.2,3.4
40047,61056,Oklahoma,OK,40,36.25,34.75,37.7,57.2
40049,27711,Oklahoma,OK,40,39.35,37.9,41.05,34.4
40051,55834,Oklahoma,OK,40,38.65,37.45,39.8,47.6
40053,4333,Oklahoma,OK,40,43.75,43.75,43.55,4.5
40055,5712,Oklahoma,OK,40,39.3,37.2,43.5,9.8
40057,2653,Oklahoma,OK,40,39.95,39.1,40.8,5.4
40059,3688,Oklahoma,OK,40,39.8,38.7,40.75,3.5
40061,12627,Oklahoma,OK,40,40.2,38.4,42,22.1
40063,13279,Oklahoma,OK,40,40.1,37.45,44.1,17.4
40065,24530,Oklahoma,OK,40,34.2,32.75,35.9,32.9
40067,6002,Oklahoma,OK,40,42.4,40.8,44.25,8.5
40069,11085,Oklahoma,OK,40,39.85,38.95,40.7,17
40071,43538,Oklahoma,OK,40,38.75,37.4,40.45,50.6
40073,15765,Oklahoma,OK,40,37.8,36.85,38.9,16.7
40075,8708,Oklahoma,OK,40,42.2,41.3,43.25,9.3
40000,3956971,Oklahoma,OK,40,NULL,NULL,NULL,54.7
40077,10073,Oklahoma,OK,40,41.3,40.4,41.9,15.4
40079,49853,Oklahoma,OK,40,39,37.75,40.4,31.7
40081,34877,Oklahoma,OK,40,40.85,39.95,41.8,36
40083,48011,Oklahoma,OK,40,37.65,36.7,38.65,56.3
40085,10253,Oklahoma,OK,40,39.85,39.75,40,18.3
40087,40474,Oklahoma,OK,40,38.3,37.5,39.05,60.5
40089,32832,Oklahoma,OK,40,38.8,37.7,40.1,17.9
40091,19596,Oklahoma,OK,40,47.55,46.5,48.35,32.7
40093,7629,Oklahoma,OK,40,41.6,40.15,42.7,7.9
40095,16931,Oklahoma,OK,40,43.1,41.8,44.1,42.7
40097,41100,Oklahoma,OK,40,40,39,41.1,63
40099,14073,Oklahoma,OK,40,41.5,40.5,42.4,32.4
40101,67997,Oklahoma,OK,40,37.7,36.3,39,87.6
40103,11131,Oklahoma,OK,40,41.2,40.15,42.25,15.8
40105,10076,Oklahoma,OK,40,42,40.5,43.3,18.6
40107,11993,Oklahoma,OK,40,40,39.2,41.1,19.7
40109,797434,Oklahoma,OK,40,34.3,33.15,35.65,1013.8
40111,38465,Oklahoma,OK,40,38.9,36.8,41,57.5
40113,46963,Oklahoma,OK,40,42,40.5,43.5,21.1
40115,31127,Oklahoma,OK,40,38.2,36.5,39.95,67.6
40117,16376,Oklahoma,OK,40,41.6,40.55,42.65,29.2
40119,81784,Oklahoma,OK,40,27.05,26.25,28.05,113
40121,43654,Oklahoma,OK,40,40.85,39,43,35.1
40123,38284,Oklahoma,OK,40,35.6,33.95,37,52
40125,72592,Oklahoma,OK,40,37.25,36.2,38.15,88.2
40127,11096,Oklahoma,OK,40,44.5,43.2,45.85,8.3
40129,3583,Oklahoma,OK,40,40.95,40.1,41.7,3.2
40131,92459,Oklahoma,OK,40,38.85,37.85,39.7,128.6
40133,24258,Oklahoma,OK,40,39.1,37.6,40.4,40.3
40135,41569,Oklahoma,OK,40,39.85,38.55,41.1,63
40137,43143,Oklahoma,OK,40,40.6,39.15,42,51.8
40139,19983,Oklahoma,OK,40,31.95,31.6,32.5,10.1
40141,7250,Oklahoma,OK,40,40.85,39.2,42.55,9.2
40143,651552,Oklahoma,OK,40,35.35,34.1,36.6,1058.1
40145,81289,Oklahoma,OK,40,38.3,37.55,38.95,130.1
40147,51527,Oklahoma,OK,40,40.45,38.1,42.5,122.7
40149,10916,Oklahoma,OK,40,38.75,37.6,39.95,11.6
40151,8793,Oklahoma,OK,40,33.85,31.2,37.35,6.9
40153,20211,Oklahoma,OK,40,37,36.1,37.9,16.2
5001,17486,Arkansas,AR,5,41,40.05,42.3,19.2
5003,19657,Arkansas,AR,5,41.7,40.7,42.4,23.6
5005,41932,Arkansas,AR,5,51.8,50.3,52.9,74.9
5007,279141,Arkansas,AR,5,34.85,34.1,35.7,261.2
5009,37432,Arkansas,AR,5,41.95,40.05,43.75,62.5
5000,3017804,Arkansas,AR,5,NULL,NULL,NULL,56
5011,10763,Arkansas,AR,5,40.55,38.75,42.35,17.7
5013,5189,Arkansas,AR,5,45.25,43.75,46.7,8.5
5015,28380,Arkansas,AR,5,44.35,43,45.7,43.6
5017,10118,Arkansas,AR,5,42.25,39.15,45.1,18.3
5019,22320,Arkansas,AR,5,33,31.95,34.35,26.6
5021,14551,Arkansas,AR,5,43.4,41.7,44.9,25.2
5023,24919,Arkansas,AR,5,47.85,46.5,49.05,46.9
5025,7956,Arkansas,AR,5,42,41.55,42.45,14.5
5027,23457,Arkansas,AR,5,35.85,34,37.75,32.1
5029,20846,Arkansas,AR,5,41.45,40.35,42.65,38.5
5031,110332,Arkansas,AR,5,33.75,32.3,35.1,136.4
5033,63257,Arkansas,AR,5,38.7,37.8,39.5,104.4
5035,47955,Arkansas,AR,5,34.9,33.3,36.2,83.5
5037,16419,Arkansas,AR,5,40.2,38.7,41.5,29
5039,7009,Arkansas,AR,5,43.35,40.95,45.9,12.2
5041,11361,Arkansas,AR,5,39.3,38.2,40.4,16.9
5043,18219,Arkansas,AR,5,36.6,34.35,38.75,22.3
5045,126007,Arkansas,AR,5,31.85,31.1,32.6,174.8
5047,17715,Arkansas,AR,5,40.7,38.95,42.2,29.8
5049,12477,Arkansas,AR,5,47.9,46.7,49.25,19.8
5051,99386,Arkansas,AR,5,44.5,42.8,46.05,141.7
5053,18265,Arkansas,AR,5,40.3,39.3,41.25,28.3
5055,45325,Arkansas,AR,5,38,36.85,39.2,72.9
5057,21532,Arkansas,AR,5,38.5,37.35,39.55,31.1
5059,33771,Arkansas,AR,5,41.1,39.35,42.85,53.5
5061,13202,Arkansas,AR,5,38.6,37,39.8,23.4
5063,37825,Arkansas,AR,5,39.2,38,40.45,48
5065,13629,Arkansas,AR,5,47.95,46.2,49.9,23.6
5067,16719,Arkansas,AR,5,40.7,39.25,42.2,28.4
5069,66824,Arkansas,AR,5,38.15,36.3,40.2,88.9
5071,26578,Arkansas,AR,5,37.25,36.55,38,38.7
5073,6624,Arkansas,AR,5,45.75,43.9,47.05,14.5
5075,16406,Arkansas,AR,5,41.2,39.4,42.8,29.6
5077,8857,Arkansas,AR,5,40.2,37.9,44.5,17.3
5079,13024,Arkansas,AR,5,38.3,36.85,41.75,25.2
5081,12259,Arkansas,AR,5,42.3,40.45,44.05,24.7
5083,21466,Arkansas,AR,5,42.4,41.35,43.45,31.6
5085,73309,Arkansas,AR,5,35.65,34.45,36.8,88.7
5087,16576,Arkansas,AR,5,41.6,40.95,42.2,18.8
5089,16694,Arkansas,AR,5,51.8,50.95,52.65,27.9
5091,43257,Arkansas,AR,5,38,36.2,39.75,69.5
5093,40651,Arkansas,AR,5,35.7,34.15,37.2,51.6
5095,6701,Arkansas,AR,5,45.1,43.5,46.6,13.4
5097,8986,Arkansas,AR,5,49.25,48.7,49.8,12.2
5099,8252,Arkansas,AR,5,42.35,40.6,44.25,14.6
5101,7753,Arkansas,AR,5,47.85,46.6,48.9,10.1
5103,23382,Arkansas,AR,5,42.6,41,43.95,35.6
5105,10455,Arkansas,AR,5,43.2,42.2,44,18.9
5107,17782,Arkansas,AR,5,37.55,35.45,39.25,31.3
5109,10718,Arkansas,AR,5,41.55,40.1,43.05,18.8
5111,23528,Arkansas,AR,5,39.9,38.7,41.1,32.4
5113,19964,Arkansas,AR,5,43.75,42.6,44.75,24.1
5115,64072,Arkansas,AR,5,35.15,34,36.6,76
5117,8062,Arkansas,AR,5,45.9,44.7,46.75,13.4
5119,391911,Arkansas,AR,5,36.35,34.7,37.95,503.8
5121,17958,Arkansas,AR,5,41.8,39.85,43.65,27.6
5123,24994,Arkansas,AR,5,37.7,36.9,39.3,44.5
5125,122437,Arkansas,AR,5,39.15,38.35,40,148
5127,10281,Arkansas,AR,5,41.6,40.15,42.95,12.6
5129,7881,Arkansas,AR,5,47.55,46.35,48.7,12.3
5131,127827,Arkansas,AR,5,37.2,35.9,38.45,236.4
5133,17007,Arkansas,AR,5,34.3,33.55,35.05,30.2
5135,17442,Arkansas,AR,5,47.35,45.8,49,28.6
5137,12506,Arkansas,AR,5,49.05,47.85,49.9,20.4
5139,38682,Arkansas,AR,5,40.25,38.7,41.65,40.1
5141,16545,Arkansas,AR,5,47.75,46.35,49,24.4
5143,239187,Arkansas,AR,5,31.3,30.6,32.1,215.6
5145,78753,Arkansas,AR,5,36.2,35.15,37.3,74.5
5147,6320,Arkansas,AR,5,44.1,42.65,45.65,12.4
5149,21341,Arkansas,AR,5,39.15,37.85,40.6,23.9
55001,20220,Wisconsin,WI,55,51.8,50.05,53.45,32.3
55003,15562,Wisconsin,WI,55,41.2,39.5,42.9,15.5
55005,45244,Wisconsin,WI,55,44.1,42.9,45.25,53.2
55007,15036,Wisconsin,WI,55,51.1,50.85,51.35,10.2
55009,264542,Wisconsin,WI,55,36.7,35.75,37.75,468.2
55011,13031,Wisconsin,WI,55,45.35,45.5,45.15,20.2
55013,15414,Wisconsin,WI,55,51.3,51.05,51.55,18.8
55015,50089,Wisconsin,WI,55,39.45,38.75,40.2,153.9
55017,64658,Wisconsin,WI,55,40.85,39.7,42.15,61.9
55019,34774,Wisconsin,WI,55,37.4,36.7,38.4,28.7
55021,57532,Wisconsin,WI,55,42.15,41.25,43,74.2
55023,16131,Wisconsin,WI,55,45.45,43.9,47.2,29.2
55025,546695,Wisconsin,WI,55,34.55,33.65,35.65,407.7
55027,87839,Wisconsin,WI,55,41.85,40.05,43.75,101.4
55029,27668,Wisconsin,WI,55,51.45,50.25,52.65,57.6
55031,43150,Wisconsin,WI,55,41.25,40.55,41.9,33.9
55033,45368,Wisconsin,WI,55,34.25,33.4,35.2,51.6
55035,104646,Wisconsin,WI,55,33.8,33.15,34.6,154.8
55037,4295,Wisconsin,WI,55,51.2,50.65,51.7,9.1
55039,103403,Wisconsin,WI,55,41.15,39.95,42.3,141.2
55041,9004,Wisconsin,WI,55,45.4,44.9,45.95,9.2
55043,51439,Wisconsin,WI,55,36.2,32.9,39.5,44.7
55045,36960,Wisconsin,WI,55,42.45,41.9,43.05,63.1
55047,18913,Wisconsin,WI,55,45.15,44.25,46.2,54.5
55049,23678,Wisconsin,WI,55,42.3,41.55,43,31.1
55051,5687,Wisconsin,WI,55,52.8,52.65,52.95,7.8
55053,20643,Wisconsin,WI,55,41.95,40.7,43.4,20.7
55055,84769,Wisconsin,WI,55,39.7,38.95,40.5,150.4
55057,26687,Wisconsin,WI,55,44.75,43.6,46.1,34.8
55059,169561,Wisconsin,WI,55,37.4,36.35,38.5,611.9
55061,20434,Wisconsin,WI,55,43.75,42.7,44.8,60.1
55063,118016,Wisconsin,WI,55,35.3,34.5,36.4,253.8
55065,16665,Wisconsin,WI,55,40.85,40.15,41.55,26.6
55067,19189,Wisconsin,WI,55,47.6,46.6,48.65,22.9
55069,27593,Wisconsin,WI,55,46.4,45.65,47.25,32.7
55071,78981,Wisconsin,WI,55,44.3,43.1,45.6,138.3
55073,135692,Wisconsin,WI,55,40.3,39.2,41.5,86.8
55075,40350,Wisconsin,WI,55,47.25,46.15,48.25,29.8
55077,15574,Wisconsin,WI,55,49.15,48.3,49.95,33.8
55078,4556,Wisconsin,WI,55,30.95,28.55,33,11.8
55079,945726,Wisconsin,WI,55,34.2,33.1,35.3,3926
55081,46253,Wisconsin,WI,55,39.4,39.1,39.55,49.6
55083,37930,Wisconsin,WI,55,45.75,45.55,45.9,37.7
55085,35595,Wisconsin,WI,55,50,49.2,50.65,32.3
55087,187885,Wisconsin,WI,55,37.7,36.65,38.8,277.2
55089,89221,Wisconsin,WI,55,43.75,42.2,45.05,370.7
55091,7287,Wisconsin,WI,55,45.4,44.55,46,32.2
55093,42754,Wisconsin,WI,55,36.1,36.4,35.8,71.5
55095,43783,Wisconsin,WI,55,44.35,43.7,44.95,48.4
55097,70772,Wisconsin,WI,55,36.15,34.85,37.5,87.4
55099,13351,Wisconsin,WI,55,50.35,50,50.8,11.3
55101,196311,Wisconsin,WI,55,39.8,38.4,41.2,587.7
55000,5822434,Wisconsin,WI,55,NULL,NULL,NULL,105
55103,17252,Wisconsin,WI,55,44.2,42.9,45.6,30.7
55105,163354,Wisconsin,WI,55,39,37.75,40.2,223.3
55107,14178,Wisconsin,WI,55,47.6,46.55,48.65,16.2
55109,90687,Wisconsin,WI,55,38.05,37.55,38.55,116.8
55111,64442,Wisconsin,WI,55,40.95,39.45,42.4,74.6
55113,16558,Wisconsin,WI,55,48.85,48.3,49.4,13.2
55115,40899,Wisconsin,WI,55,44.35,43.7,45.05,47
55117,115340,Wisconsin,WI,55,41.25,40.05,42.45,225.9
55119,20343,Wisconsin,WI,55,43.05,42.15,43.9,21.2
55121,29649,Wisconsin,WI,55,40.9,40.55,41.5,39.3
55123,30822,Wisconsin,WI,55,42,41,42.9,37.6
55125,22195,Wisconsin,WI,55,52.8,52.1,53.5,25
55127,103868,Wisconsin,WI,55,38.9,37.6,40.15,184.2
55129,15720,Wisconsin,WI,55,49.3,48.95,49.8,20
55131,136034,Wisconsin,WI,55,42.45,41.4,43.35,306.2
55133,404198,Wisconsin,WI,55,42.95,41.65,44.1,709.4
55135,50990,Wisconsin,WI,55,44.65,44.05,45.25,70.1
55137,24443,Wisconsin,WI,55,48.05,46.9,49.25,39.1
55139,171907,Wisconsin,WI,55,37.95,36.95,39.1,384.3
55141,72999,Wisconsin,WI,55,43.7,42.3,45,94.2
1001,55869,Alabama,AL,1,38.15,36.8,39.3,91.8
1003,223234,Alabama,AL,1,42.05,41,43.05,114.6
1000,4903185,Alabama,AL,1,NULL,NULL,NULL,94.4
1005,24686,Alabama,AL,1,39.85,37.75,42.65,31
1007,22394,Alabama,AL,1,39.35,37.55,41.65,36.8
1009,57826,Alabama,AL,1,40.25,39.4,41.05,88.9
1011,10101,Alabama,AL,1,39.3,38,41.5,17.5
1013,19448,Alabama,AL,1,40.65,38.15,42.75,27
1015,113605,Alabama,AL,1,39.1,37.5,40.8,195.7
1017,33254,Alabama,AL,1,42.25,40.5,43.65,57.4
1019,26196,Alabama,AL,1,45.15,44.35,45.9,46.9
1021,44428,Alabama,AL,1,38.65,37.75,39.45,63
1023,12589,Alabama,AL,1,45.05,43.55,46.45,15.2
1025,23622,Alabama,AL,1,41.55,40.45,42.3,20.9
1027,13235,Alabama,AL,1,43.15,42.15,44.25,23.1
1029,14910,Alabama,AL,1,41.5,40.45,42.5,26.7
1031,52342,Alabama,AL,1,38.95,37.35,40.5,73.6
1033,55241,Alabama,AL,1,42.25,40.7,43.65,91.8
1035,12067,Alabama,AL,1,44,42.8,45.15,15.6
1037,10663,Alabama,AL,1,46.25,45.55,47.1,17.7
1039,37049,Alabama,AL,1,42.8,41.3,44.35,36.6
1041,13772,Alabama,AL,1,41.65,40,42.95,22.8
1043,83768,Alabama,AL,1,40.7,39.25,42.05,109.4
1045,49172,Alabama,AL,1,37.2,35.25,39.05,89.6
1047,37196,Alabama,AL,1,38.3,36.25,39.85,44.8
1049,71513,Alabama,AL,1,38.75,37.7,39.9,91.5
1051,81209,Alabama,AL,1,38.25,36.95,39.3,128.2
1053,36633,Alabama,AL,1,39.85,38.55,41.4,40.5
1055,102268,Alabama,AL,1,41.2,39.65,42.5,195.2
1057,16302,Alabama,AL,1,43.2,41.4,44.9,27.5
1059,31362,Alabama,AL,1,38.3,36.65,40.05,50
1061,26271,Alabama,AL,1,42.7,41.55,43.75,46.6
1063,8111,Alabama,AL,1,42.5,38.75,45.9,14
1065,14651,Alabama,AL,1,40.6,38.8,42.15,24.5
1067,17205,Alabama,AL,1,43.75,42.15,45.3,30.8
1069,105882,Alabama,AL,1,39.1,37.5,40.5,175.1
1071,51626,Alabama,AL,1,42.5,41.25,43.8,49.4
1073,658573,Alabama,AL,1,37.45,35.75,39.05,592.5
1075,13805,Alabama,AL,1,44,43.05,44.85,24.1
1077,92729,Alabama,AL,1,41,39.4,42.45,138.8
1079,32924,Alabama,AL,1,42.25,40.9,43.3,49.7
1081,164542,Alabama,AL,1,30.4,29.1,31.65,230.8
1083,98915,Alabama,AL,1,39,38.2,39.9,147.8
1085,9726,Alabama,AL,1,40.7,39.25,42.55,15.8
1087,18068,Alabama,AL,1,37.9,36.15,39.45,35.2
1089,372909,Alabama,AL,1,38.1,36.75,39.4,417.7
1091,18863,Alabama,AL,1,41.25,39.65,42.45,21.5
1093,29709,Alabama,AL,1,43.6,42.4,44.85,41.5
1095,96774,Alabama,AL,1,38.7,36.85,40.35,164.4
1097,413210,Alabama,AL,1,37.2,35.8,38.55,335.9
1099,20733,Alabama,AL,1,41.85,40.35,43.15,22.5
1101,226486,Alabama,AL,1,35.5,33.7,37.25,292.5
1103,119679,Alabama,AL,1,40,38.5,41.5,206.3
1105,8923,Alabama,AL,1,37.4,34.4,40,14.7
1107,19930,Alabama,AL,1,41.9,40.05,43.9,22.4
1109,33114,Alabama,AL,1,31.2,29.5,32.8,48.9
1111,22722,Alabama,AL,1,42.8,41.7,43.75,39.5
1113,57961,Alabama,AL,1,35.8,34,37.35,82.6
1115,89512,Alabama,AL,1,39.4,38.3,40.6,132.3
1117,217702,Alabama,AL,1,38.1,37.25,39,248.5
1119,12427,Alabama,AL,1,36.85,34,39.05,15.2
1121,79978,Alabama,AL,1,40.55,39.6,41.4,111.7
1123,40367,Alabama,AL,1,43.55,42.55,44.5,58.1
1125,209355,Alabama,AL,1,32.05,30.85,33.25,147.3
1127,63521,Alabama,AL,1,41.9,40.55,43.1,84.7
1129,16326,Alabama,AL,1,41.7,40.2,42.8,16.3
1131,10373,Alabama,AL,1,39.75,37.3,41.6,13.1
1133,23629,Alabama,AL,1,44.2,43.4,45.2,39.9
12001,269043,Florida,FL,12,30.95,30.2,31.75,282.7
12003,29210,Florida,FL,12,36.9,35.95,37.85,46.3
12005,174705,Florida,FL,12,39.6,38.35,41.15,222.6
12007,28201,Florida,FL,12,40.15,38.15,43.6,97
12009,601942,Florida,FL,12,46.95,45.25,48.3,535
12011,1952778,Florida,FL,12,39.9,38.65,41.05,1444.9
12013,14105,Florida,FL,12,40.45,39.15,42.5,25.8
12015,188910,Florida,FL,12,57.65,56.5,58.55,235.2
12017,149657,Florida,FL,12,55.7,54.6,56.5,242.8
12019,219252,Florida,FL,12,39,37.65,40.25,315.8
12021,384902,Florida,FL,12,48.85,47.1,50.4,160.9
12000,21477737,Florida,FL,12,NULL,NULL,NULL,350.6
12023,71686,Florida,FL,12,40.25,38.5,42.45,84.7
12027,38001,Florida,FL,12,40,37.6,43.45,54.7
12029,16826,Florida,FL,12,46.3,44.25,48.65,23.3
12031,957755,Florida,FL,12,36,34.6,37.5,1133.9
12033,318316,Florida,FL,12,37.4,35.25,39.6,453.4
12035,115081,Florida,FL,12,49.75,48.4,50.85,197.1
12037,12125,Florida,FL,12,43.15,40.05,48,21.6
12039,45660,Florida,FL,12,40.1,39,41.1,89.8
12041,18582,Florida,FL,12,42.15,38.05,45.3,48.4
12043,13811,Florida,FL,12,45,43.35,47.6,16
12045,13639,Florida,FL,12,43.5,40.9,48.5,28.1
12047,14428,Florida,FL,12,39.45,36.3,44,28.8
12049,26937,Florida,FL,12,33.9,32.75,35.5,43.5
12051,42022,Florida,FL,12,33.65,32.95,34.5,34
12053,193920,Florida,FL,12,48.7,47.3,49.8,365.6
12055,106221,Florida,FL,12,52.55,50.7,54.25,97.2
12057,1471968,Florida,FL,12,36.7,35.65,37.75,1204.9
12059,19617,Florida,FL,12,42,39.7,44.9,41.6
12061,159923,Florida,FL,12,50.95,49.2,52.55,274.5
12063,46414,Florida,FL,12,41.4,39.55,44.6,54.2
12065,14246,Florida,FL,12,46.1,43.75,48.65,24.7
12067,8422,Florida,FL,12,37.15,35.9,39.8,16.3
12069,367118,Florida,FL,12,46.55,45.2,47.85,316.6
12071,770577,Florida,FL,12,47.2,45.8,48.5,788.7
12073,293582,Florida,FL,12,30.1,29.25,30.9,413.1
12075,41503,Florida,FL,12,46.85,45.9,47.6,36.5
12077,8354,Florida,FL,12,38.2,37.35,39.95,10
12079,18493,Florida,FL,12,41.95,40.05,44.25,27.6
12081,403253,Florida,FL,12,46.95,45.4,48.45,434.5
12083,365579,Florida,FL,12,48.3,46.7,49.7,209.1
12085,161000,Florida,FL,12,51,49.2,52.8,269.2
12086,2716940,Florida,FL,12,39.1,37.6,40.55,1315.5
12087,74228,Florida,FL,12,47.05,46.95,47.1,74.3
12089,88625,Florida,FL,12,44.45,43.45,45.4,113
12091,210738,Florida,FL,12,37,35.25,39,194.4
12093,42168,Florida,FL,12,40.15,39.05,41.8,52
12095,1393452,Florida,FL,12,34.4,33.5,35.4,1268.5
12097,375751,Florida,FL,12,35.65,34.4,36.9,202.4
12099,1496770,Florida,FL,12,44.2,42.45,45.9,670.2
12101,553947,Florida,FL,12,44.35,43.2,45.5,622.2
12103,974996,Florida,FL,12,47.3,45.8,48.7,3347.5
12105,724777,Florida,FL,12,40.25,39,41.5,334.9
12107,74521,Florida,FL,12,44.5,43.15,45.75,102.2
12109,264672,Florida,FL,12,43.15,42.25,43.95,316.4
12111,328297,Florida,FL,12,44.05,42.85,45.25,485.7
12113,184313,Florida,FL,12,39.3,37.8,41.1,149.6
12115,433742,Florida,FL,12,54.25,52.65,55.65,682.6
12117,471826,Florida,FL,12,38.95,37.25,40.5,1367
12119,132420,Florida,FL,12,65.45,64.9,65.85,170.8
12121,44417,Florida,FL,12,42.15,39.5,45.05,60.3
12123,21569,Florida,FL,12,41.4,39.6,44.95,21.6
